Anil Kapoor,4,Slumdog Millionaire,2
Anita Bolster,21,Heaven Can Wait,2
Anita Briem,2,Journey to the Center of the Earth,2
Anita Gillette,9,Shall We Dance,2
Anita Mui,3,Jui kuen II,2
Anita Reeves,21,Into the West,2
Anita Sanders,11,La decima vittima,2
Anjali Mehra,51,Alexander,2
Anjelica Huston,1,The Mists of Avalon,2
Anjelica Huston,6,The Postman Always Rings Twice,2
Anjelica Huston,28,This Is Spinal Tap,3
Anjul Nigam,6,The First $20 Million Is Always the Hardest,2
Ankur Desai,10,The Holiday,2
Ankur Vikal,17,Slumdog Millionaire,2
Ann Carey,19,Flipper,2
Ann Cusack,8,Grosse Pointe Blank,2
Ann Cusack,10,Tank Girl,2
Ann Doran,21,The Desperate Hours,2
Ann Hearn,14,Nobody's Fool,2
Ann Jillian,5,Gypsy,2
Ann Kulich,24,Employee of the Month,2
Ann Leong,36,Cousins,2
Ann Magnuson,6,Panic Room,2
Ann Margret,43,Taxi,2
Ann Nelson,7,My Girl,2
Ann Robinson,10,War of the Worlds,3
Ann Thomas,26,Midnight Cowboy,3
Ann Wedgeworth,21,Steel Magnolias,2
Ann Whitney,34,The Fugitive,2
Ann-Margret,3,Grumpy Old Men,2
Ann-Margret,4,The Break-Up,3
Ann-Margret,5,Taxi,2
Anna Baldaccini,6,Boy Meets Girl,2
Anna Chlumsky,2,My Girl,2
Anna Dubrovskaya,15,Nochnoy dozor,2
Anna Farnworth,62,V for Vendetta,2
Anna Hoelck,9,Stuart Little 2,2
Anna Katarina,7,The Game,2
Anna Kendrick,20,Twilight,2
Anna Levine,12,CrissCross,2
Anna Levine,15,Bad Boys,2
Anna Levine,18,Unforgiven,2
Anna Maria Horsford,25,Presumed Innocent,2
Anna May Wong,6,The Thief of Bagdad,3
Anna Paquin,7,X-Men,2
Anna Patrick,6,Othello,2
Anna Popplewell,4,The Chronicles of Narnia: Prince Caspian,2
Anna Schoeller,36,Wayne's World,2
Anna Shin,46,The Manchurian Candidate,3
Anna Sliu,21,Nochnoy dozor,2
Anna Wilson-Jones,6,The Mother,2
Annabel Armour,10,The Amityville Horror,2
Annabel Porter,24,The Phantom of the Opera,5
Annabella Sciorra,3,The Cure,2
Annabelle Wallis,47,Body of Lies,2
Annalee Jefferies,18,No Mercy,2
Annalene Beechey,42,The Phantom of the Opera,5
Annaliese Woods,17,See No Evil,2
Annasophia Robb,2,Sleepwalking,2
Anne Archer,8,Man of the House,2
Anne Bancroft,5,Great Expectations,2
Anne Baxter,2,I Confess,2
Anne Baxter,2,The Ten Commandments,2
Anne Betancourt,33,Mission: Impossible III,2
Anne Caillon,7,Basic Instinct 2,2
Anne Carey,11,Flipper,2
Anne Dore,23,Psycho,2
Anne Francis,3,Bad Day at Black Rock,2
Anne Heche,7,The Adventures of Huck Finn,2
Anne Lawder,42,Tucker: The Man and His Dream,2
Anne Meara,23,Kiss of Death,2
Anne O'Neal,21,Miracle on 34th Street,2
Anne Reid,1,The Mother,2
Anne Reid,18,Hot Fuzz,2
Anne Whitemole,55,The Final Cut,2
Anne Wittman,7,Proof,2
Anne-Marie Duff,25,Enigma,2
Anne-Marie Duff,30,Notes on a Scandal,2
Anneke De Bont,27,Twister,2
Annelise Hesme,21,Alexander,2
Annette Azcuy,10,Bill & Ted's Bogus Journey,2
Annette Bening,1,Being Julia,2
Annette Bening,2,Love Affair,2
Annette Bening,2,Richard III,2
Annette Bening,2,The Women,3
Annette Charles,16,Grease,2
Annette Crosbie,5,Calendar Girls,3
Annette Nicole,96,Mona Lisa Smile,2
Annette O'Toole,3,48 Hrs.,2
Annette O'Toole,4,Cat People,2
Anni Long,36,Phenomenon,2
Annie Bearskin,14,Black Robe,2
Annie Corley,3,The Bridges of Madison County,2
Annie Costner,22,Dances with Wolves,2
Annie Girardot,5,Caché,2
Annie McEnroe,14,CrissCross,2
Annie Meyers-Shyer,28,Father of the Bride,2
Annie Potts,10,Toy Story,2
Annie Stocking,50,Tucker: The Man and His Dream,2
Annika Marks,61,Mona Lisa Smile,2
Annika Strandberg,88,The Phantom of the Opera,5
Anson Downes,17,Carrie,2
Anson Mount,3,Crossroads,2
Anthony 'Treach' Criss,1,Love and a Bullet,2
Anthony Anderson,11,"Me, Myself & Irene",2
Anthony Anderson,13,Harold & Kumar Go to White Castle,2
Anthony Bate,19,Nirgendwo in Afrika,2
Anthony Benson,9,Nineteen Eighty-Four,2
Anthony Blair,21,The Wizard,2
Anthony Burch,16,Bandits,2
Anthony Clark,43,Prom Night,2
Anthony Criss,8,Love and a Bullet,2
Anthony Curran,18,Miami Vice,2
Anthony Daniels,6,Star Wars: Episode III - Revenge of the Sith,2
Anthony Daniels,19,Star Wars: Episode II - Attack of the Clones,2
Anthony Edwards,8,The Forgotten,2
Anthony Finazzo,20,My Girl,2
Anthony Focx,27,Wayne's World,2
Anthony George,59,The Ten Commandments,2
Anthony Giaimo,21,My Girl,2
Anthony Griffith,33,Charlie's Angels: Full Throttle,2
Anthony Harvey,17,The General,3
Anthony Heald,17,Kiss of Death,2
Anthony Higgins,4,Indian Summer,2
Anthony Holland,17,Midnight Cowboy,3
Anthony Hopkins,1,Bad Company,3
Anthony Hopkins,2,The Mask of Zorro,2
Anthony Hopkins,4,Proof,2
Anthony Hopkins,5,Alexander,2
Anthony Hopkins,8,How the Grinch Stole Christmas,2
Anthony James,10,Unforgiven,2
Anthony Jean Marie Kurt,52,Alexander,2
Anthony Jones,38,My Girl,2
Anthony LaPaglia,4,Mixed Nuts,2
Anthony LaPaglia,5,Sweet and Lowdown,2
Anthony Lawton,48,Invincible,2
Anthony Lewis,6,Boy A,3
Anthony Mannino,20,Weekend at Bernie's,2
Anthony Nicholls,9,The Omen,2
Anthony Norman McKay,18,Niagara,2
Anthony O'Donnell,9,Santa Claus,2
Anthony O'Donnell,14,Match Point,2
Anthony Olivier,27,Flash Gordon,2
Anthony Peck,36,Die Hard,2
Anthony Perkins,1,Psycho,2
Anthony Phelan,29,Star Wars: Episode II - Attack of the Clones,2
Anthony Quinn,4,Road to Morocco,2
Anthony R. Duncan,60,Invincible,2
Anthony Rapp,7,Road Trip,3
Anthony Rapp,8,A Beautiful Mind,2
Anthony Rapp,13,Twister,2
Anthony Rue II,46,Prom Night,2
Anthony Ruivivar,7,A Perfect Getaway,3
Anthony Schmidt,36,Bill & Ted's Bogus Journey,2
Anthony Sharp,14,Never Say Never Again,2
Anthony Sydes,26,Miracle on 34th Street,2
Anthony Van Laast,31,Never Say Never Again,2
Anthony Warde,38,The Man Who Knew Too Much,2
Anthony Wong Chau-Sang,11,The Mummy: Tomb of the Dragon Emperor,2
Anthony Wong Chau-Sang,14,Flight of the Phoenix,2
Anthony Zerbe,7,"See No Evil, Hear No Evil",2
Anthony Zerbe,18,Cool Hand Luke,2
Anthony Zerbe,22,True Crime,2
Antje Rau,46,V for Vendetta,2
Antoine Blanquefort,26,Tais-toi!,2
Anton Algrang,33,Valkyrie,2
Antoni Corone,39,Cape Fear,3
Antonia Stout,16,Joshua,2
Antonietta De Lorenzo,34,Mission: Impossible III,2
Antonino Rocco,17,Communion,2
Antonio Albadran,19,Dreamer: Inspired by a True Story,2
Antonio Banderas,1,Spy Kids 2: Island of Lost Dreams,2
Antonio Banderas,1,The 13th Warrior,2
Antonio Banderas,1,The Mask of Zorro,2
Antonio Banderas,2,Mujeres al borde de un ataque de nervios,2
Antonio Banderas,6,Interview with the Vampire: The Vampire Chronicles,4
Antonio Corevi,7,The Last Man on Earth,2
Antonio Del Prete,36,Mission: Impossible III,2
Antonio Fargas,15,Shaft,2
Antonio Fargas,59,Soul Survivors,2
Antony Carrick,9,Elizabeth: The Golden Age,2
Antony Holland,25,We're No Angels,2
Antony Holland,47,Cousins,2
Antony Sher,6,Indian Summer,2
Apache,20,Eight Below,2
April Ortiz,43,Father of the Bride,2
April Wood,11,Stay Alive,2
Arabella Field,8,Godzilla,2
Arben Bajraktaraj,12,Taken,2
Arbin C. Kumar,59,The Pursuit of Happyness,2
Arch Johnson,24,Niagara,2
Archbishop Desmond Tutu,2,For the Bible Tells Me So,2
Archie Hahn III,26,This Is Spinal Tap,3
Archie Kao,13,The Hills Have Eyes II,2
Archie Twitchell,33,Sunset Blvd.,2
Ardell Sheridan,37,The Godfather,2
Arden Myrin,42,Kinsey,3
Ardon Bess,62,Soul Survivors,2
Argos Maccallum,35,Appaloosa,2
Ari Libsker,1,La môme,3
Ariadna Gil,10,Appaloosa,2
Ariana Richards,9,The Lost World: Jurassic Park,2
Ariane Koizumi,21,King of New York,2
Arie Verveen,6,Cabin Fever,2
Aries Spears,40,Jerry Maguire,2
Arif Alaibegovic,38,The Hunting Party,3
Arione De Winter,31,Cat People,2
Arlene Duncan,22,F/X2,2
Arlene Lorre,38,Blind Date,2
Arlene Reeder,15,Midnight Cowboy,3
Arletta Duncan,9,Frankenstein,2
Arliss Howard,2,CrissCross,2
Arliss Howard,3,The Time Traveler's Wife,2
Arliss Howard,5,The Lost World: Jurassic Park,2
Arliss Howard,22,Natural Born Killers,3
Arly Jover,24,Impostor,2
"Armand ""Curly"" Wright",13,To Be or Not to Be,2
Armand Assante,4,The Road to El Dorado,2
Armand Darrius,37,Courage Under Fire,2
Armand Laroche,14,The Greatest Game Ever Played,2
Armand Schultz,17,Burn After Reading,2
Armando Riesco,13,National Treasure: Book of Secrets,2
Armando Riesco,29,Fever Pitch,2
Armelle Deutsch,10,Tais-toi!,2
Armie Hammer Jr.,15,Flicka,2
Armin Amiri,9,The Wrestler,2
Armin Mueller-Stahl,2,Lola,2
Armin Mueller-Stahl,4,Eastern Promises,2
Armin Mueller-Stahl,8,The Game,2
Armin Shimerman,22,Blind Date,2
Arnaldo Salazar,44,Scarface,3
Arnaud Adam,13,Chocolat,2
Arnaud Cassand,15,Tais-toi!,2
Arnaud Le Bozec,42,Tais-toi!,2
Arnie Ross,18,Flight of the Navigator,2
Arno Frisch,12,Funny Games U.S.,2
Arnold Eyah-Saulteux,29,Black Robe,2
Arnold Johnson,17,Shaft,2
Arnold Johnson,18,"Oh, God! You Devil",2
Arnold Lucy,14,All Quiet on the Western Front,2
Arnold Pinnock,19,Assault on Precinct 13,2
Arnold Schwarzenegger,1,Predator,3
Arnold Schwarzenegger,1,Raw Deal,2
Arnold Schwarzenegger,19,Around the World in 80 Days,2
Arnold Vosloo,3,Hard Target,2
Arnold Vosloo,4,The Mummy,3
Arron Shiver,27,3:10 to Yuma,2
Arron Shiver,31,North Country,3
Arron Shiver,46,The Missing,2
Arsinée Khanjian,14,Last Night,2
Art Baker,21,Spellbound,2
Art Chudabala,14,Crash,3
Art Frankel,17,The Ring,3
Art Jarrett,15,The Gay Divorcee,2
Art La Fleur,7,Cobra,2
Art La Fleur,7,The Blob,2
Art LaFleur,31,Cobra,2
Art LaFleur,46,The Blob,2
Art Monk,109,Jerry Maguire,2
Art Usher,24,Appaloosa,2
Arthur Anderson,22,Midnight Cowboy,3
Arthur French,26,Kinsey,3
Arthur Hohl,15,The Hunchback of Notre Dame,3
Arthur Holden,21,The Greatest Game Ever Played,2
Arthur Houseman,14,Go West,2
Arthur Houseman,15,Movie Crazy,3
Arthur Hoyt,13,A Star Is Born,2
Arthur Hoyt,29,Sullivan's Travels,2
Arthur J. Nascarella,12,Running Scared,3
Arthur J. Nascarella,38,The Curse of the Jade Scorpion,2
Arthur J. Walsh,20,My Darling Clementine,2
Arthur Kennedy,3,The Desperate Hours,2
Arthur Lane,42,Sunset Blvd.,2
Arthur Lowe,15,Britannia Hospital,2
Arthur Malet,5,A Little Princess,2
Arthur Malet,21,"Oh, God! You Devil",2
Arthur Nkusi,20,Shooting Dogs,2
Arthur Singley,32,My Man Godfrey,2
Arthur Space,8,20 Million Miles to Earth,2
Arthur Wanzer,31,My Man Godfrey,2
Arthur Young,9,When a Stranger Calls,2
Arturo Dominici,5,Indagine su un cittadino al di sopra di ogni sospetto,2
Arturo Gil,25,Bill & Ted's Bogus Journey,2
Arturo Venegas,9,The Business,2
Arwen Nichols,37,Nobody's Fool,2
Asami Imajuku,2,My Life Without Me,2
Asanee Suwan,1,Beautiful Boxer,2
Asbjørn 'Bear' Riis,11,The 13th Warrior,2
Ash Jones,21,The Chronicles of Narnia: Prince Caspian,2
Ashlee Jordan Pryor,42,Courage Under Fire,2
Ashlee Temple,24,Milk,2
Ashley Baynes,20,Frankie and Johnny,2
Ashley Buccille,27,Phenomenon,2
Ashley Giancola,33,The Break-Up,3
Ashley Greene,9,Twilight,2
Ashley Greenfield,6,Some Girls,2
Ashley Hoelck,10,Stuart Little 2,2
Ashley Judd,1,Bug,2
Ashley Judd,1,Twisted,2
Ashley Judd,2,Where the Heart Is,2
Ashley Judd,23,Natural Born Killers,3
Ashley Olsen,27,Charlie's Angels: Full Throttle,2
Ashley Phillips,26,Beyond the Valley of the Dolls,2
Ashley Tisdale,3,High School Musical,2
Ashley Tisdale,3,High School Musical 3: Senior Year,2
Ashley Wallen,32,The Phantom of the Opera,5
Ashley Yegan,47,The Island,2
Ashton Kutcher,1,The Butterfly Effect,2
Ashton Kutcher,2,Open Season,2
Ashton Kutcher,2,The Guardian,2
Ashton Kutcher,21,Cheaper by the Dozen,2
Ashutosh Lobo Gajiwala,8,Slumdog Millionaire,2
Asia Argento,3,Last Days,2
Astrid Homme,10,Innocence,2
Asuncion Ontiveros,8,The Mission,2
Athena Massey,12,The Nutty Professor,2
Athene Seyler,7,A Tale of Two Cities,2
Atsushi Watanabe,22,Shichinin no samurai,2
Atta Yaqub,1,Ae Fond Kiss...,2
Aubrey Lee Culp,15,Thir13en Ghosts,3
Aubrey Mather,12,Heaven Can Wait,2
Aubrey Morris,16,The Wicker Man,2
Aud Egede Nissen,2,"Dr. Mabuse, der Spieler - Ein Bild der Zeit",2
Audrey Hepburn,2,Sabrina,2
Audrey Kissel,33,Grosse Pointe Blank,2
Audrey Tautou,2,Les poupées russes,2
Audrie J. Neenan,18,"See No Evil, Hear No Evil",2
Audrie J. Neenan,18,The Baxter,2
August Schellenberg,4,Black Robe,2
August Schellenberg,6,Eight Below,2
Augustina Berlings,24,Weekend at Bernie's,2
Aun Lung Su,26,Rambo,2
Aung Aay Noi,18,Rambo,2
Aung Theng,19,Rambo,2
Aura Jensen-Curtis,41,The Missing,2
Aurelien Parent Koenig,12,Chocolat,2
Aurorah Allain,23,Tank Girl,2
Aurélien Recoing,6,Tais-toi!,2
Austin Fairman,25,The Adventures of Robin Hood,2
Austin Lash,45,The Guardian,2
Austin Pendleton,4,Short Circuit,2
Austin Pendleton,10,A Beautiful Mind,2
Austin Pendleton,20,The Front Page,2
Austin Pendleton,25,The Associate,2
Austin Williams,10,Michael Clayton,2
Austin Willis,11,Goldfinger,2
Autumn Reeser,14,The Girl Next Door,3
Ava Lazar,35,Scarface,3
Avant,16,Barbershop 2: Back in Business,2
Avi Siwa,2,Private Parts,2
Aviva Marks,6,Paradise,2
Axel Dench,61,Star Wars: Episode III - Revenge of the Sith,2
Ayesha Dharker,24,Star Wars: Episode II - Attack of the Clones,2
Ayesha Verman,14,The Fall,2
Ayush Mahesh Khedekar,9,Slumdog Millionaire,2
Azharuddin Mohammed Ismai...,11,Slumdog Millionaire,2
Azura Skye,14,Bandits,2
Aïssa Maïga,9,Les poupées russes,2
Aïssa Maïga,10,Caché,2
B.D. Wong,8,The Freshman,3
B.D. Wong,39,Father of the Bride,2
B.G. Fisher,23,48 Hrs.,2
B.J. Barie,12,The Mask,3
B.J. Jones,23,The Fugitive,2
B.S. Pully,14,The Bellboy,2
BG,3,Deja Vu,2
Babi Floyd,24,Eight Below,2
Babs Chula,10,Cousins,2
Badja Djola,25,The Last Boy Scout,2
Bahar Soomekh,12,Mission: Impossible III,2
Bahni Turpin,9,Crossroads,2
Bairbre Dowling,12,Zardoz,2
Balthazar Getty,1,Lord of the Flies,2
Balthazar Getty,9,Natural Born Killers,3
Barak Heymann,2,La môme,3
Barbara Allyne Bennet,9,Mac and Me,2
Barbara Baxley,14,East of Eden,2
Barbara Beaird,11,One Hundred and One Dalmatians,2
Barbara Brown,7,Born Yesterday,2
Barbara Burke,19,The Man Who Knew Too Much,2
Barbara Carrera,4,Never Say Never Again,2
Barbara Davidson,15,The Mighty Ducks,2
Barbara Dodd Ramsen,12,Employee of the Month,2
Barbara E. Robertson,10,Soul Survivors,2
Barbara Gordon,4,Dead Ringers,2
Barbara Harris,10,Grosse Pointe Blank,2
Barbara Jefford,5,The Ninth Gate,2
Barbara Kent,2,Oliver Twist,3
Barbara Krebesova,48,The Final Cut,2
Barbara Lawrence,2,Kronos,2
Barbara London,52,Frankie and Johnny,2
Barbara Marshall,54,Frankie and Johnny,2
Barbara Mealy,61,Frankie and Johnny,2
Barbara Nabozny,64,Frankie and Johnny,2
Barbara Perry,32,Father of the Bride,2
Barbara Peterson Davis,8,The Front Page,2
Barbara Scott,18,Getting Even with Dad,2
Barbara Sukowa,1,Lola,2
Barbara Tarbuck,16,Short Circuit,2
Barbara Trentham,7,Rollerball,2
Barbre Dowling,8,Zardoz,2
Barnaby Metschurat,12,Les poupées russes,2
Barnard Hughes,4,The Lost Boys,2
Barnard Hughes,6,Midnight Cowboy,3
Barney Cheng,43,Mission: Impossible III,2
Barry Del Sherman,39,Kinsey,3
Barry Jones,9,Prince Valiant,2
Barry Jones,26,Twelve O'Clock High,2
Barry Keegan,28,King of Kings,2
Barry Keegan,29,The Man Who Knew Too Much,2
Barry Kelley,12,The Manchurian Candidate,3
Barry Macollum,73,The Ten Commandments,2
Barry McCarthy,19,Notes on a Scandal,2
Barry McEvoy,7,Gloria,2
Barry Miller,11,Love Affair,2
Barry Nolan,41,Love Affair,2
Barry Norton,17,Dracula,3
Barry Pearl,10,Grease,2
Barry Pepper,4,Unknown,2
Barry Shabaka Henley,7,Miami Vice,2
Barry Shabaka Henley,9,How Stella Got Her Groove Back,2
Barry Sobel,24,Blind Date,2
Barry Thompson,32,The Whole Ten Yards,2
Barry Thomson,12,Heavenly Creatures,2
Barry Watson,1,Boogeyman,2
Bart Bedford,31,Fever Pitch,2
Bart Bradley,9,20 Million Miles to Earth,2
Bart Johnson,7,High School Musical 3: Senior Year,2
Bart Johnson,8,High School Musical,2
Barton MacLane,6,The Maltese Falcon,2
Basil McRae,26,The Mighty Ducks,2
Basil Rathbone,1,Dressed to Kill,2
Basil Rathbone,3,The Adventures of Robin Hood,2
Basil Rathbone,4,Anna Karenina,2
Basil Ruysdael,20,Prince Valiant,2
Basil Walker,29,Miracle on 34th Street,2
Basil Wallace,6,Joy Ride,2
Baxter Harris,15,The Associate,2
Bayani Ison,34,Impostor,2
Baynes Barron,41,The Ten Commandments,2
Bayo Akinfemi,29,Bulletproof Monk,2
Baziga,9,King Solomon's Mines,3
Beatrice Boepple,26,A Nightmare on Elm Street: The Dream Child,2
Beatrice Manowski,12,Der Himmel über Berlin,2
Beatrice Maude,14,Invasion of the Body Snatchers,4
Beatrix Thompson,3,Oliver Twist,3
Beau Billingslea,15,The Blob,2
Beau Bridges,2,The Wizard,2
Beau Bridges,3,Smile,2
Beau Bridges,10,Jerry Maguire,2
Beau Bridges,24,Charlotte's Web,2
Beau Garrett,10,4: Rise of the Silver Surfer,2
Beaumont Bacon,75,Jerry Maguire,2
Bebe Drake,12,Boomerang,2
Bebe Louie,25,Beyond the Valley of the Dolls,2
Bebe Neuwirth,5,The Associate,2
Becki Newton,18,August Rush,4
Becky Bell Maxwell,36,Nobody's Fool,2
Becky Veduccio,29,Mona Lisa Smile,2
Beenie Man,1,Rude Boy,2
Beeson Carroll,6,Spacehunter: Adventures in the Forbidden Zone,2
Begonia Plaza,32,48 Hrs.,2
Behn Cervantes,3,Private Parts,2
Bela Karolyi,23,Charlie's Angels: Full Throttle,2
Bela Klenze,30,Nirgendwo in Afrika,2
Bela Lugosi,1,Dracula,3
Belinda Metz,8,Eight Below,2
Belita Moreno,11,Grosse Pointe Blank,2
Belita Moreno,16,Nobody's Fool,2
Belita Moreno,23,"Oh, God! You Devil",2
Bellamy Young,16,Mission: Impossible III,2
Bellina Logan,16,Interview with the Vampire: The Vampire Chronicles,4
Ben Affleck,1,Jersey Girl,2
Ben Alexander,10,All Quiet on the Western Front,2
Ben Ayers,22,4: Rise of the Silver Surfer,2
Ben Barnes,5,The Chronicles of Narnia: Prince Caspian,2
Ben Cardinal,30,Unforgiven,2
Ben Chaplin,3,The Truth About Cats & Dogs,2
Ben Crawley,9,The Hills Have Eyes II,2
Ben Foster,2,Get Over It,2
Ben Foster,4,30 Days of Night,2
Ben Foster,5,3:10 to Yuma,2
Ben Foster,14,Big Trouble,2
Ben Frommer,33,Scarface,3
Ben Gant,68,The Phantom of the Opera,5
Ben Garner,106,The Phantom of the Opera,5
Ben Gazzara,4,The Thomas Crown Affair,2
Ben Hall,9,My Darling Clementine,2
Ben Homewood,57,National Treasure: Book of Secrets,2
Ben Lessy,17,Gypsy,2
Ben Miles,8,V for Vendetta,2
Ben Posener,67,V for Vendetta,2
Ben R. Scott,23,The Adventures of Huck Finn,2
Ben Righton,15,Flawless,2
Ben Stein,17,The Mask,3
Ben Stiller,1,Flirting with Disaster,2
Ben Stiller,1,The Heartbreak Kid,2
Ben Stiller,2,Meet the Parents,2
Ben Stiller,6,Your Friends & Neighbors,2
Ben Stiller,13,School for Scoundrels,2
Ben Taggart,14,Monkey Business,2
Ben Tolpin,55,The Island,2
Ben Vaughn,8,Benji the Hunted,2
Ben Ward,10,Stoked: The Rise and Fall of Gator,2
Ben Weber,21,Twister,2
Ben Webster,4,Oliver Twist,3
Ben Welden,18,The Big Sleep,2
Ben Wright,3,One Hundred and One Dalmatians,2
Ben Wright,13,The Jungle Book,3
Ben Wright,15,Prince Valiant,2
Ben Youcef,48,Body of Lies,2
Benedict Taylor,24,Notes on a Scandal,2
Benempinga,10,King Solomon's Mines,3
Benicio Del Toro,2,The Hunted,2
Benicio Del Toro,3,Traffic,2
Benicio Del Toro,5,The Fan,2
Benicio Del Toro,7,The Usual Suspects,2
Benjamin Agee,9,The Last Boy Scout,2
Benjamin Bratt,2,Abandon,2
Benjamin Bratt,8,Traffic,2
Benjamin Feuillet,7,La faute à Fidel!,2
Benjamin Kimball Smith,67,Jerry Maguire,2
Benjamin Petry,26,3:10 to Yuma,2
Benjamin Rosenshein,17,Appaloosa,2
Benjamin Walker,51,Kinsey,3
Benji,1,Benji the Hunted,2
Benji Thall,5,Homeward Bound: The Incredible Journey,2
Benji the Hunted,10,Benji the Hunted,2
Bennett Ohta,8,Missing in Action 2: The Beginning,2
Bennie E. Dobbins,35,48 Hrs.,2
Benny Ciaramello,35,The Guardian,2
Benny Maslov,55,Alexander,2
Benny Urquidez,14,Grosse Pointe Blank,2
Benton Jennings,46,The Last of the Mohicans,2
Benz Antoine,15,Death Race,2
Berangere Haubruge,2,Innocence,2
Bercelio Moya,18,The Mission,2
Berkley H. Garrett,30,Cloak & Dagger,2
Bernadetta Kus,18,La double vie de Véronique,2
Bernadette Lafont,10,Broken English,2
Bernadette Leonard,35,Cousins,2
Bernadette Penotti,24,Kiss of Death,2
Bernadette Peters,6,Anastasia,2
Bernard Fox,14,The Mummy,3
Bernard Fox,14,Titanic,2
Bernard Herrmann,41,The Man Who Knew Too Much,2
Bernard Hill,6,True Crime,2
Bernard Hill,8,Titanic,2
Bernard Hill,11,The Lord of the Rings: The Return of the King,2
Bernard Hill,29,Valkyrie,2
Bernard Kay,9,Sinbad and the Eye of the Tiger,2
Bernard Le Coq,6,Caché,2
Bernard Lee,6,Goldfinger,2
Bernard Miles,4,The Man Who Knew Too Much,2
Bernhard Goetzke,5,"Dr. Mabuse, der Spieler - Ein Bild der Zeit",2
Bernice Mosk,35,Sunset Blvd.,2
Bernie Casey,6,Never Say Never Again,2
Bernie Kuby,20,The Karate Kid,3
Bernie Littlewolf,8,Frozen River,3
Bernie Mac,5,Charlie's Angels: Full Throttle,2
Bernie Mac,6,Ocean's Thirteen,2
Bernie McInerney,17,"See No Evil, Hear No Evil",2
Bernie McInerney,22,The Associate,2
Bernie McInerney,23,Dan in Real Life,2
Berry Berenson,14,Cat People,2
Berry Stainbeck,9,Crazy Love,2
Bert Convy,11,The Cannonball Run,2
Bert Freed,11,The Desperate Hours,2
Bert Michaels,26,Gypsy,2
Bert Moorhouse,25,Sunset Blvd.,2
Bert Parks,14,The Freshman,3
Bert Santos,34,Beyond the Valley of the Dolls,2
Bert Williams,13,Cobra,2
Bert Williams,22,The Usual Suspects,2
Bertha Mann,21,All Quiet on the Western Front,2
Beryl Mercer,18,All Quiet on the Western Front,2
Bess Armstrong,8,That Darn Cat,2
Bess Cox,56,Waking Life,2
Bess Flowers,21,My Man Godfrey,2
Bess Flowers,23,The Manchurian Candidate,3
Beth Broderick,9,Psycho Beach Party,2
Beth Grant,4,The Rookie,2
Beth Grant,13,The Wizard,2
Beth Henley,19,Nobody's Fool,2
Beth Kennedy,25,Phenomenon,2
Beth Ostrosky,22,Flirting with Disaster,2
Beth Sheather,87,The Phantom of the Opera,5
Beth de Patie,11,A Nightmare on Elm Street: The Dream Child,2
Beth de Patie,11,Tank Girl,2
Betina Hershey,88,Mona Lisa Smile,2
Betsey Rue,7,My Bloody Valentine,2
Betsy Berryhill,29,Phenomenon,2
Betsy Widhalm,42,Steel Magnolias,2
Bette Davis,1,What Ever Happened to Baby Jane?,2
Bette Midler,3,The Stepford Wives,2
Bette Midler,7,The Women,3
Bettiann Fishman,37,Frankie and Johnny,2
Bettina Redlich,12,Nirgendwo in Afrika,2
Betty Baskcomb,46,The Man Who Knew Too Much,2
Betty Bruce,7,Gypsy,2
Betty Buckley,7,Carrie,2
Betty Bunch,30,"Oh, God! You Devil",2
Betty Carvalho,20,Die Hard,2
Betty Catroux,2,The Life Aquatic with Steve Zissou,2
Betty Cole,12,The Postman Always Rings Twice,2
Betty Grable,6,The Gay Divorcee,2
Betty J. Dove,29,Steel Magnolias,2
Betty Lou Gerson,12,Cinderella,2
Betty Lou Gerson,12,One Hundred and One Dalmatians,2
Betty McDowall,19,The Omen,2
Betty Miller,19,Léon,2
Beverley Elliott,11,Unforgiven,2
